Scraping Glottolog extinction status...
CSV File: languoid.csv
Cache File: extinction_cache.json
Base URL: https://glottolog.org/resource/languoid/id

Loaded cache with 0 existing entries
Total unique languoid IDs: 27034
Need to fetch: 27034

Starting scrape...
Note: This will take ~225.3 minutes with rate limiting

  [21400/27034] Extinct: 1030, Active: 5747, Unknown: 14623
  [21500/27034] Extinct: 1033, Active: 5776, Unknown: 14691
  [21600/27034] Extinct: 1035, Active: 5798, Unknown: 14767
  [21700/27034] Extinct: 1035, Active: 5825, Unknown: 14840
  [21800/27034] Extinct: 1037, Active: 5853, Unknown: 14910
  [21900/27034] Extinct: 1040, Active: 5883, Unknown: 14977
  [22000/27034] Extinct: 1042, Active: 5900, Unknown: 15058
  [22100/27034] Extinct: 1046, Active: 5907, Unknown: 15147
  [22200/27034] Extinct: 1047, Active: 5909, Unknown: 15244
  [22300/27034] Extinct: 1051, Active: 5933, Unknown: 15316
  [22400/27034] Extinct: 1054, Active: 5963, Unknown: 15383
  [22500/27034] Extinct: 1056, Active: 5991, Unknown: 15453
  [22600/27034] Extinct: 1061, Active: 6026, Unknown: 15513
  [22700/27034] Extinct: 1065, Active: 6060, Unknown: 15575
  [22800/27034] Extinct: 1071, Active: 6087, Unknown: 15642
  [22900/27034] Extinct: 1073, Active: 6113, Unknown: 15714
  [23000/27034] Extinct: 1081, Active: 6133, Unknown: 15786
  [23100/27034] Extinct: 1084, Active: 6171, Unknown: 15845
  [23200/27034] Extinct: 1086, Active: 6209, Unknown: 15905
  [23300/27034] Extinct: 1094, Active: 6245, Unknown: 15961
  [23400/27034] Extinct: 1099, Active: 6271, Unknown: 16030
  [23500/27034] Extinct: 1104, Active: 6301, Unknown: 16095
  [23600/27034] Extinct: 1107, Active: 6324, Unknown: 16169
  [23700/27034] Extinct: 1112, Active: 6359, Unknown: 16229
  [23800/27034] Extinct: 1120, Active: 6389, Unknown: 16291
  [23900/27034] Extinct: 1125, Active: 6417, Unknown: 16358
  [24000/27034] Extinct: 1130, Active: 6451, Unknown: 16419
  [24100/27034] Extinct: 1135, Active: 6477, Unknown: 16488
  [24200/27034] Extinct: 1148, Active: 6508, Unknown: 16544
  [24300/27034] Extinct: 1153, Active: 6538, Unknown: 16609
  [24400/27034] Extinct: 1162, Active: 6554, Unknown: 16684
  [24500/27034] Extinct: 1164, Active: 6561, Unknown: 16775
  [24600/27034] Extinct: 1167, Active: 6571, Unknown: 16862
  [24700/27034] Extinct: 1176, Active: 6599, Unknown: 16925
  [24800/27034] Extinct: 1179, Active: 6625, Unknown: 16996
  [24900/27034] Extinct: 1182, Active: 6648, Unknown: 17070
  [25000/27034] Extinct: 1185, Active: 6677, Unknown: 17138
  [25100/27034] Extinct: 1192, Active: 6707, Unknown: 17201
  [25200/27034] Extinct: 1201, Active: 6738, Unknown: 17261
  [25300/27034] Extinct: 1212, Active: 6769, Unknown: 17319
  [25400/27034] Extinct: 1221, Active: 6798, Unknown: 17381
  [25500/27034] Extinct: 1224, Active: 6823, Unknown: 17453
  [25600/27034] Extinct: 1225, Active: 6842, Unknown: 17533
  [25700/27034] Extinct: 1226, Active: 6864, Unknown: 17610
  [25800/27034] Extinct: 1228, Active: 6869, Unknown: 17703
  [25900/27034] Extinct: 1228, Active: 6869, Unknown: 17803
  [26000/27034] Extinct: 1238, Active: 6885, Unknown: 17877
  [26100/27034] Extinct: 1248, Active: 6909, Unknown: 17943
  [26200/27034] Extinct: 1261, Active: 6933, Unknown: 18006
  [26300/27034] Extinct: 1278, Active: 6955, Unknown: 18067
  [26400/27034] Extinct: 1290, Active: 6989, Unknown: 18121
  [26500/27034] Extinct: 1298, Active: 7021, Unknown: 18181
  [26600/27034] Extinct: 1305, Active: 7056, Unknown: 18239
  [26700/27034] Extinct: 1313, Active: 7085, Unknown: 18302
  [26800/27034] Extinct: 1325, Active: 7110, Unknown: 18365
  [26900/27034] Extinct: 1330, Active: 7136, Unknown: 18434
  [27000/27034] Extinct: 1334, Active: 7165, Unknown: 18501

Cache saved with 27034 entries

Extinction Status Summary:
----------------------------------------
Extinct languages: 1335
Found statuses: ['extinct', 'moribund', 'nearly extinct', 'not endangered', 'shifting', 'threatened']
Total cached: 27034
Still unknown: 18526

Example extinct languages:
  aasa1238
  abip1241
  abis1238
  acro1239
  adai1235
  adha1238
  agav1236
  aghu1254
  aghu1256
  aghw1237
 aghu1254
  aghu1256
  aghw1237
dha1238
  agav1236
  aghu1254
  aghu1256
  aghw1237
